website|product_url|product_name|brand|original_price|sale_price|category|product_sku|total_number_of_reviews|1_star|2_star|3_star|4_star|5_star|date_of_purchase|place_of_purchase|review_title|review_text
MMLaFleur|https://mmlafleur.com/products/yasmine-saddle|Yasmine Blazer - Wool Twill :: Saddle|||499|Jackets|8023705583811|26|0|0|0|6|20|2025-05-05||Love it. Had to size|Love it. Had to size up to close the buttons. Arrived a little wrinkly but not a deal breaker.
MMLaFleur|https://mmlafleur.com/products/yasmine-saddle|Yasmine Blazer - Wool Twill :: Saddle|||499|Jackets|8023705583811|26|0|0|0|6|20|2025-01-10|||Excellent material and fit
MMLaFleur|https://mmlafleur.com/products/yasmine-saddle|Yasmine Blazer - Wool Twill :: Saddle|||499|Jackets|8023705583811|26|0|0|0|6|20|2024-07-24||The most comfortable blazer|"I just upgraded my suiting to these from MM and can't believe how comfortable I am in them. I usually size up in suit jackets because without stretch I get uncomfortable and squirmy (ADHD) and I feel so much better wearing the right size now! The stretch in these suits are such a relief.

I'm 5'5"" and got one Yiyan and one Yasmine in different colors -- I'm right between normal and petite sizing depending on the item, and like having the variety. With my longer Yiyan I wear skinnier cut pants, and straight/wide leg with my Yasmine."
MMLaFleur|https://mmlafleur.com/products/yasmine-saddle|Yasmine Blazer - Wool Twill :: Saddle|||499|Jackets|8023705583811|26|0|0|0|6|20|2024-07-12|||Love the stretch inside the lining. Great jacket for suiting or with jeans or a dress!
MMLaFleur|https://mmlafleur.com/products/yiyan-dark-navy|Yiyan Classic Blazer - Wool Twill :: Dark Navy|||499|Jackets|7200942948547|72|2|5|5|13|47|2025-05-18||Perfect jacket! Great fabric!|Perfect jacket! Great fabric!
MMLaFleur|https://mmlafleur.com/products/cobble-hill-dark-navy|Cobble Hill Skirt - Washable Wool Twill :: Dark Navy|||239|Suiting|7200724287683|47|2|1|8|4|32|2025-04-25||Perfect skirt for traveling|Perfect skirt for traveling
MMLaFleur|https://mmlafleur.com/products/cobble-hill-dark-navy|Cobble Hill Skirt - Washable Wool Twill :: Dark Navy|||239|Suiting|7200724287683|47|2|1|8|4|32|2025-01-22||Beautiful skirt for the office!|Beautiful skirt for the office!
MMLaFleur|https://mmlafleur.com/products/cobble-hill-dark-navy|Cobble Hill Skirt - Washable Wool Twill :: Dark Navy|||239|Suiting|7200724287683|47|2|1|8|4|32|2025-01-20||Classic look.|A very classic skirt. I love the side vents in the back. Looks expensive. Its a high rise skirt!
MMLaFleur|https://mmlafleur.com/products/cobble-hill-dark-navy|Cobble Hill Skirt - Washable Wool Twill :: Dark Navy|||239|Suiting|7200724287683|47|2|1|8|4|32|2024-12-08||Classic style and works great|Classic style and works great with the other suiting pieces. I love the dark navy color and got the matching Yiyan blazer and Smith trouser. I had to size up to accommodate my wider hips and will need to get the waist taken in, so I wish MM LaFleur offered curvy fit bottoms, but I expected some tailoring. My measurements are 36-30-44 and I got a size 14 instead of my usual 10 curvy or 12 regular.
MMLaFleur|https://mmlafleur.com/products/cobble-hill-dark-navy|Cobble Hill Skirt - Washable Wool Twill :: Dark Navy|||239|Suiting|7200724287683|47|2|1|8|4|32|2024-09-22||It's tight at top so|It's tight at top so I bought a size 8, but after wearing it once, the rest of the skirt felt billowy and oversized. I should have bought a 6. I can exchange it because I wore it once, so I'm stuck.
MMLaFleur|https://mmlafleur.com/products/rosie-dark-navy|Rosie Dress - Washable Wool Twill :: Dark Navy|||179|Suiting|7603516571843|7|0|1|0|2|4|2024-03-05||Very beautiful dress in my|Very beautiful dress in my favorite wool twill fabric, but unfortunately the dress was a bit too short for me. I would love to see a similar dress in the same fabric, but with a slightly longer length.
MMLaFleur|https://mmlafleur.com/products/rosie-dark-navy|Rosie Dress - Washable Wool Twill :: Dark Navy|||179|Suiting|7603516571843|7|0|1|0|2|4|2024-03-05||Very beautiful dress and very|Very beautiful dress and very nice fabric, but unfortunately, the dress was too short for me. The neckline was also a bit too wide for me. I would love to see similar dresses in the same wool twill fabric with a slightly longer length!
MMLaFleur|https://mmlafleur.com/products/rosie-dark-navy|Rosie Dress - Washable Wool Twill :: Dark Navy|||179|Suiting|7603516571843|7|0|1|0|2|4|2024-02-04||Easy work dress|I got this in Shiraz and am very pleased with the color and fit, which is flattering but not tight. While it is several inches above the knee, it is still long enough to be professional on me (and I am not a petite). Would buy again in other colors.
MMLaFleur|https://mmlafleur.com/products/rosie-dark-navy|Rosie Dress - Washable Wool Twill :: Dark Navy|||179|Suiting|7603516571843|7|0|1|0|2|4|2023-12-10||Beautiful Dress|I am so glad I took a chance on this dress. It is one of the nicest MMLF pieces I own, along with the Yasmine Blazer. The quality is outstanding, the styling is minimalist perfection, and the fabric has a wonderful drape and hand feel. Machine washable care is the icing on the cake. I have only worn this twice so far and have had complements all day long each time. The cut elongates the legs and feels very Claire Underwood-esque.
MMLaFleur|https://mmlafleur.com/products/rosie-dark-navy|Rosie Dress - Washable Wool Twill :: Dark Navy|||179|Suiting|7603516571843|7|0|1|0|2|4|2023-11-24|||The Rosie dress is a gorgeous dress and in washable wool - it’s smart and fits like a dream. Another great cut for a shorter frame like mine!
MMLaFleur|https://mmlafleur.com/products/mejia-dark-navy|Mejia Pant - Washable Wool Twill :: Dark Navy|||289|Pants|7200922501315|107|5|2|9|15|76|2025-05-26||I won’t know until I|I won’t know until I wear it, but I chose it for the fabric and the styling. I assume it will be great.
MMLaFleur|https://mmlafleur.com/products/neale-dark-navy|Neale Jacket - Wool Twill :: Dark Navy|||359|Suiting|7957330034883|29|2|0|1|5|21|2025-05-18||Nice jacket, easy to wear|Nice jacket, easy to wear over the Cynthia dress!
MMLaFleur|https://mmlafleur.com/products/neale-dark-navy|Neale Jacket - Wool Twill :: Dark Navy|||359|Suiting|7957330034883|29|2|0|1|5|21|2025-05-12||Great jacket. Exactly what I|Great jacket. Exactly what I was looking for when wearing dresses to work!
MMLaFleur|https://mmlafleur.com/products/neale-dark-navy|Neale Jacket - Wool Twill :: Dark Navy|||359|Suiting|7957330034883|29|2|0|1|5|21|2025-03-29||Nice cut, great material. Not|Nice cut, great material. Not really worth the price though.
MMLaFleur|https://mmlafleur.com/products/neale-dark-navy|Neale Jacket - Wool Twill :: Dark Navy|||359|Suiting|7957330034883|29|2|0|1|5|21|2024-12-15||I appreciate the pants very|I appreciate the pants very good fit and feel. As well as the reliable comfort and class in all garments purchased from MM LaFleur.
MMLaFleur|https://mmlafleur.com/products/neale-dark-navy|Neale Jacket - Wool Twill :: Dark Navy|||359|Suiting|7957330034883|29|2|0|1|5|21|2024-11-18|||The jacket was a gift for my daughter for an interview, the fit and look were perfect.
MMLaFleur|https://mmlafleur.com/products/cynthia-dark-navy|Cynthia Dress - Washable Wool Twill :: Dark Navy|||339|Dresses|7836106784963|36|1|3|5|4|23|2025-05-31||Stunning dress|Stunning dress
MMLaFleur|https://mmlafleur.com/products/cynthia-dark-navy|Cynthia Dress - Washable Wool Twill :: Dark Navy|||339|Dresses|7836106784963|36|1|3|5|4|23|2025-05-18||Perfect office dress! Makes a|Perfect office dress! Makes a great suit with the Neale or Yiyan Jacket! I love the wool twill fabric!
MMLaFleur|https://mmlafleur.com/products/cynthia-dark-navy|Cynthia Dress - Washable Wool Twill :: Dark Navy|||339|Dresses|7836106784963|36|1|3|5|4|23|2024-08-12||Great Dress!|Looks just as pictured/described and for once required no altering! The measurements the company provided matched the dress perfectly.
MMLaFleur|https://mmlafleur.com/products/cynthia-dark-navy|Cynthia Dress - Washable Wool Twill :: Dark Navy|||339|Dresses|7836106784963|36|1|3|5|4|23|2024-05-31||Fits perfect. No tailoring even|Fits perfect. No tailoring even needed.
MMLaFleur|https://mmlafleur.com/products/cynthia-dark-navy|Cynthia Dress - Washable Wool Twill :: Dark Navy|||339|Dresses|7836106784963|36|1|3|5|4|23|2024-04-17||Special dress|This dress makes me feel special! It fits like it was tailored to my body! This piece will play an important role in my new capsule!
MMLaFleur|https://mmlafleur.com/products/elena-prussian-blue|Elena Travel Culotte - OrigamiTech :: Prussian Blue|||269|Pants|8024725389507|76|0|0|1|10|65|2025-05-28||Multi-Use Piece You Must Have|A great piece to add to your collection! The fit and fabric are beautiful - the feel and weight are luxe. My normal size fit perfectly. I've worn the culotte casually with flats and a sweater and dressier with heels and a blazer. I felt confident and professional, and very up to date. The MML clothes in my closet never fail me - I can always count on looking sharp!
MMLaFleur|https://mmlafleur.com/products/elena-prussian-blue|Elena Travel Culotte - OrigamiTech :: Prussian Blue|||269|Pants|8024725389507|76|0|0|1|10|65|2025-05-26||Chameleon Style|These pants are exceptional. The waist is comfortable but polished. The feel is lightweight yet substantial. The look can transition from work with the matching blazer to more casual wear with a tee and sweatshirt. I find myself enjoying this style with the Para pullover. The care (machine washable) is awesome. The feel is lightweight yet substantial.
MMLaFleur|https://mmlafleur.com/products/elena-prussian-blue|Elena Travel Culotte - OrigamiTech :: Prussian Blue|||269|Pants|8024725389507|76|0|0|1|10|65|2025-05-23||These pants are amazing. They|These pants are amazing. They are comfortable and chic and feel so soft and non-constricting. I can dress them up and down and look all out together.
MMLaFleur|https://mmlafleur.com/products/elena-prussian-blue|Elena Travel Culotte - OrigamiTech :: Prussian Blue|||269|Pants|8024725389507|76|0|0|1|10|65|2025-05-23||Usually Travel items from other|Usually Travel items from other brands get pilling between the thighs and these don't do that. They were super comfy for a series of flights and could we reworn later in the trip with tennis shoes or flats, Happy with the color. Super versatile without being boring black.
MMLaFleur|https://mmlafleur.com/products/elena-prussian-blue|Elena Travel Culotte - OrigamiTech :: Prussian Blue|||269|Pants|8024725389507|76|0|0|1|10|65|2025-05-23||Love these pants and how|Love these pants and how easy they are to put on and style for work. Now need them in multiple colors.
MMLaFleur|https://mmlafleur.com/products/lancia-prussian-blue|Lancia Travel Dress - OrigamiTech :: Prussian Blue|||259|Dresses|8024652677315|27|0|0|0|3|24|2025-05-10||Flattering fit! breathable fabric good|Flattering fit! breathable fabric good for all seasons of professional travel
MMLaFleur|https://mmlafleur.com/products/lancia-prussian-blue|Lancia Travel Dress - OrigamiTech :: Prussian Blue|||259|Dresses|8024652677315|27|0|0|0|3|24|2025-05-09||Love origami tech for travel.|Love origami tech for travel. And it has pockets! Easy yet professional.
MMLaFleur|https://mmlafleur.com/products/lancia-prussian-blue|Lancia Travel Dress - OrigamiTech :: Prussian Blue|||259|Dresses|8024652677315|27|0|0|0|3|24|2025-05-06||Loved this dress and excited|Loved this dress and excited to wear it. Flattering but modest cut. Ordered in size 16 and fit well in the shoulders and chest even on my busty frame. The everyday crepe fabric is stretchy and light but still feels substantial. Not a fan on the contrasting topstitch, but the black is still professional.
MMLaFleur|https://mmlafleur.com/products/lancia-prussian-blue|Lancia Travel Dress - OrigamiTech :: Prussian Blue|||259|Dresses|8024652677315|27|0|0|0|3|24|2025-04-28||What a great fit and|What a great fit and look! Love the color!
MMLaFleur|https://mmlafleur.com/products/lancia-prussian-blue|Lancia Travel Dress - OrigamiTech :: Prussian Blue|||259|Dresses|8024652677315|27|0|0|0|3|24|2025-04-26||Beautifully made. Simple and easy|Beautifully made. Simple and easy to wear. Very professional looking.
MMLaFleur|https://mmlafleur.com/products/moreland-prussian-blue|Moreland Travel Blazer - OrigamiTech :: Prussian Blue|||349|Suiting|8024727388355|282|4|6|12|35|225|2025-06-10||I do like the blazer.|I do like the blazer. Wore it to an official business event paired with a skirt. It was a hot and hit day but the blazer was comfortable. I likest he versatility of it and it wears comfortably
MMLaFleur|https://mmlafleur.com/products/moreland-prussian-blue|Moreland Travel Blazer - OrigamiTech :: Prussian Blue|||349|Suiting|8024727388355|282|4|6|12|35|225|2025-05-22||Mixed Review|This suit ended up being more informal than anticipated. It is fine for the day of travel to sit on a plane or train, but isn’t appropriate for a business meeting. The jacket is probably better with a dress than with the accompanying pants.
MMLaFleur|https://mmlafleur.com/products/moreland-prussian-blue|Moreland Travel Blazer - OrigamiTech :: Prussian Blue|||349|Suiting|8024727388355|282|4|6|12|35|225|2025-05-21||Fab suit|Love MM always…and this suit is perfect for everyday and especially for travel! Just wore to a conference, and just did a quick iron job on it before wearing it and I was good to go! Love it super comfy and I feel like a star in it!
MMLaFleur|https://mmlafleur.com/products/moreland-prussian-blue|Moreland Travel Blazer - OrigamiTech :: Prussian Blue|||349|Suiting|8024727388355|282|4|6|12|35|225|2025-05-19||Love this suit. I get|Love this suit. I get so many compliments when I wear it. The fit is perfect.
MMLaFleur|https://mmlafleur.com/products/moreland-prussian-blue|Moreland Travel Blazer - OrigamiTech :: Prussian Blue|||349|Suiting|8024727388355|282|4|6|12|35|225|2025-05-18||love it- great fit! right|love it- great fit! right weight
MMLaFleur|https://mmlafleur.com/products/rina-olive|Rina Sculptural Pant - OrigamiTech :: Olive|||279|Suiting|8022044147907|7|0|0|0|2|5|2025-05-28||I love these pants. Combined|I love these pants. Combined with the Bluebell Rossi jacket, this is my new power suit. I get compliments every time I wear it. The pants are very long. I’m 5’ 7’’ and I had to have a good 3 to 4 inches hemmed. However, once I got them to the right length, they are perfect and this is the outfit I wear on the days I need the most confidence.
MMLaFleur|https://mmlafleur.com/products/rina-olive|Rina Sculptural Pant - OrigamiTech :: Olive|||279|Suiting|8022044147907|7|0|0|0|2|5|2025-05-03||Great fabric and color, and|"Great fabric and color, and the fit is really good too. They arrived excessively long, so I have to pay to get them hemmed, and I'm on the tall side (5' 6""), so that was a little disappointed. Note that these are really big and flowy, so if you don't like that look, don't buy them."
MMLaFleur|https://mmlafleur.com/products/rina-olive|Rina Sculptural Pant - OrigamiTech :: Olive|||279|Suiting|8022044147907|7|0|0|0|2|5|2025-04-24||These are beautiful but they|"These are beautiful but they run small to MM sizing. I have 2 pairs of the Bia pants in size 4 and wear them very regularly and I also have the Milo jeans in size 4 (though I sometimes wish I had sized those up to a 6 for a bit looser fit). These I ordered up to a 6 and they were way too small. I returned for an 8 and they fit nicely now . So they are beautiful but run 2 sizes small. I also had to size up to an 8 in the matching Moreland Travel jacket and I am actually usually smaller on top than bottom. Always a Small or 2-4 in tops. It is great to have pants like the Bia and these in longer inseams though. These are just perfect for me at 5'9"" and 138 lbs."
MMLaFleur|https://mmlafleur.com/products/rina-olive|Rina Sculptural Pant - OrigamiTech :: Olive|||279|Suiting|8022044147907|7|0|0|0|2|5|2025-04-22||Truly wash and wear (after drying)|"These trousers have a great style. The fabric hangs nicely and they are truly wash and wear. My skepticism turned to belief. Like all MM LaFleur clothes, the quality is high and the fabric lovely. I'm going to travel in these without worrying about wrinkles and washing.
The length is slightly long for my frame, so great for those gals with longer legs. We can always hem pants, but it is really hard to make them longer! The 8 is a perfect fit for my usually size 8 body."
MMLaFleur|https://mmlafleur.com/products/rina-olive|Rina Sculptural Pant - OrigamiTech :: Olive|||279|Suiting|8022044147907|7|0|0|0|2|5|2025-04-21||Great & lightweight!|Great & lightweight!
MMLaFleur|https://mmlafleur.com/products/ayla-olive|Ayla Travel Jacket - OrigamiTech :: Olive|||349|Jackets|8022045098179|3|0|0|0|0|3|2025-05-22||Chic and good fit.|Chic and good fit.
MMLaFleur|https://mmlafleur.com/products/ayla-olive|Ayla Travel Jacket - OrigamiTech :: Olive|||349|Jackets|8022045098179|3|0|0|0|0|3|2025-04-13||I purchased this in the|I purchased this in the OrigamiTech fabric in Olive. It runs large. I sized down one. If my shoulders were not as broad/arms muscular, I would have tried sizing down two sizes. Despite that--it is a really cute and versatile jacket in a good neutral color.
MMLaFleur|https://mmlafleur.com/products/ayla-olive|Ayla Travel Jacket - OrigamiTech :: Olive|||349|Jackets|8022045098179|3|0|0|0|0|3|2025-04-03||.|.
MMLaFleur|https://mmlafleur.com/products/cobble-hill-skirt-origami-suiting-olive|Cobble Hill Skirt - OrigamiTech :: Olive|||119|Skirts|6725150638275|47|2|1|8|4|32|2025-04-25||Perfect skirt for traveling|Perfect skirt for traveling
MMLaFleur|https://mmlafleur.com/products/cobble-hill-skirt-origami-suiting-olive|Cobble Hill Skirt - OrigamiTech :: Olive|||119|Skirts|6725150638275|47|2|1|8|4|32|2025-01-22||Beautiful skirt for the office!|Beautiful skirt for the office!
MMLaFleur|https://mmlafleur.com/products/cobble-hill-skirt-origami-suiting-olive|Cobble Hill Skirt - OrigamiTech :: Olive|||119|Skirts|6725150638275|47|2|1|8|4|32|2025-01-20||Classic look.|A very classic skirt. I love the side vents in the back. Looks expensive. Its a high rise skirt!
MMLaFleur|https://mmlafleur.com/products/cobble-hill-skirt-origami-suiting-olive|Cobble Hill Skirt - OrigamiTech :: Olive|||119|Skirts|6725150638275|47|2|1|8|4|32|2024-12-08||Classic style and works great|Classic style and works great with the other suiting pieces. I love the dark navy color and got the matching Yiyan blazer and Smith trouser. I had to size up to accommodate my wider hips and will need to get the waist taken in, so I wish MM LaFleur offered curvy fit bottoms, but I expected some tailoring. My measurements are 36-30-44 and I got a size 14 instead of my usual 10 curvy or 12 regular.
MMLaFleur|https://mmlafleur.com/products/cobble-hill-skirt-origami-suiting-olive|Cobble Hill Skirt - OrigamiTech :: Olive|||119|Skirts|6725150638275|47|2|1|8|4|32|2024-09-22||It's tight at top so|It's tight at top so I bought a size 8, but after wearing it once, the rest of the skirt felt billowy and oversized. I should have bought a 6. I can exchange it because I wore it once, so I'm stuck.
MMLaFleur|https://mmlafleur.com/products/colby-pant-origami-suiting-olive|Colby Travel Pant - OrigamiTech :: Olive|||249|Suiting|7675763294403|190|10|8|11|22|139|2025-06-03||great travel pants and great|great travel pants and great pants in general- with jacket that matches, this makes a great suit to take and wear anywhere. I had two of them on a 3 week European trip and they were great!! - pants alone with a sweater or pants and jacket as a suit in th evening- always felt “dressed” and no wrinkles. .
MMLaFleur|https://mmlafleur.com/products/colby-pant-origami-suiting-olive|Colby Travel Pant - OrigamiTech :: Olive|||249|Suiting|7675763294403|190|10|8|11|22|139|2025-05-28||I have several OrigamiTech pants|I have several OrigamiTech pants and jackets and I love them for traveling and everyday. The berry jam pants, which I purchased on final sale, are gorgeous. The color is much richer than shown - so versatile with taupe, black, navy. Another addition to my growing collection.
MMLaFleur|https://mmlafleur.com/products/gwynne-olive|Gwynne Dress - OrigamiTech :: Olive|||269|Suiting|7956149272771|31|0|0|2|11|18|2024-11-27||Bought this as a Christmas|Bought this as a Christmas gift for daughter. I can't review at this time.
MMLaFleur|https://mmlafleur.com/products/gwynne-olive|Gwynne Dress - OrigamiTech :: Olive|||269|Suiting|7956149272771|31|0|0|2|11|18|2024-09-22||Is it a dress? A coat? A jacket? Yes|I got the maroon in size 2. I usually wear 2 or 4 in dresses. Fabric has a bit of give and ample allowance of the backside when belted. I like the formality and timeless structure and always in market for dresses with sleeves. A keeper. Might even pick up in another color.
MMLaFleur|https://mmlafleur.com/products/gwynne-olive|Gwynne Dress - OrigamiTech :: Olive|||269|Suiting|7956149272771|31|0|0|2|11|18|2024-09-16||A lovely dress--so well made--and|"A lovely dress--so well made--and fit perfectly. Great length for me (5'5"")"
MMLaFleur|https://mmlafleur.com/products/gwynne-olive|Gwynne Dress - OrigamiTech :: Olive|||269|Suiting|7956149272771|31|0|0|2|11|18|2024-08-19||Perfect Travel Dress/Jacket Combo|"I love a wrinkle-resistant, multi-tasking garment for travel and this is perfect! I was on the fence between the new, longer version and this one but went with Olive since I wanted something that can go with black or navy for travel. As with everything MM LaFleur, the quality is beautiful. The fabric is the perfect thickness, not so thick that it makes you look bulky with it buttoned as a dress, but thick enough to work as a jacket. Very comfortable and not too short for me to wear without tights. This will work for a business event and also for daytime over a t-shirt and jeans. Tailored without being uncomfortable to raise my arms. I am 5'3"" usually take a 6 or 8 in MM LaFleur, purchased a 6."
MMLaFleur|https://mmlafleur.com/products/gwynne-olive|Gwynne Dress - OrigamiTech :: Olive|||269|Suiting|7956149272771|31|0|0|2|11|18|2024-07-28||Very wrinkled|Love the idea of a 2 in 1 piece and it being easy for travel and packing. The bummer- the arm length is a bit short for me and the next size up was huge. Unfortunately both sizes arrived super wrinkled. Seems contradictory to the design.
MMLaFleur|https://mmlafleur.com/products/maaza-dress-origamitech-olive|Maaza Travel Dress - OrigamiTech :: Olive|||249|Suiting|6891091099843|147|4|4|6|15|118|2025-04-25||This is my first Mazaa|This is my first Mazaa in the Origami Tech fabric, and I love how comfortable this dress is. I wish there would be more colors. Please make the Mazaa also in Prussian Blue!
MMLaFleur|https://mmlafleur.com/products/maaza-dress-origamitech-olive|Maaza Travel Dress - OrigamiTech :: Olive|||249|Suiting|6891091099843|147|4|4|6|15|118|2025-04-09||Professional and comfortable dress. Great|Professional and comfortable dress. Great length just above knee (5’5”). Love the stretch, the pockets and that it is machine washable. I have two of the Maaza dresses and one Lancia dress. I’ve switched my entire work wardrobe to Origami Tech.
MMLaFleur|https://mmlafleur.com/products/maaza-dress-origamitech-olive|Maaza Travel Dress - OrigamiTech :: Olive|||249|Suiting|6891091099843|147|4|4|6|15|118|2025-03-31||Very elegant and flattering style,|Very elegant and flattering style, quality fabric.
MMLaFleur|https://mmlafleur.com/products/artemis-olive|Artemis Travel Dress - OrigamiTech :: Olive|||369|Dresses|8022043984067|2|0|0|0|0|2|2025-05-02||The fabric is essentially athletic|The fabric is essentially athletic fabric in the best way: a much cooler & more comfortable dress for summer that would also work for other seasons. It has some stretch and fits my shoulders and arms (often a struggle).
MMLaFleur|https://mmlafleur.com/products/artemis-olive|Artemis Travel Dress - OrigamiTech :: Olive|||369|Dresses|8022043984067|2|0|0|0|0|2|2025-03-23||Gorgeous dress! I love the|Gorgeous dress! I love the overall styling and the sleeves. The origami tech fabric is always fabulous and it works especially well for this dress. It’s TTS for me - I took my usual size 6.
MMLaFleur|https://mmlafleur.com/products/cassandra-olive|Cassandra Dress - OrigamiTech :: Olive|||259|Dresses|7000233377987|21|0|0|0|6|15|2025-04-27||I love this dress. I’m|I love this dress. I’m 5’10” and it hits at mid calf. The fabric is smooth and lightweight and the color is lovely. I know I’ll get a lot of wear out of this piece!
MMLaFleur|https://mmlafleur.com/products/cassandra-olive|Cassandra Dress - OrigamiTech :: Olive|||259|Dresses|7000233377987|21|0|0|0|6|15|2024-09-26|||I expected a better quality in fabric. I was disappointed but noticed that the dress was well made.
MMLaFleur|https://mmlafleur.com/products/cassandra-olive|Cassandra Dress - OrigamiTech :: Olive|||259|Dresses|7000233377987|21|0|0|0|6|15|2024-08-10||Good fit. Beautiful color|Good fit. Beautiful color
MMLaFleur|https://mmlafleur.com/products/cassandra-olive|Cassandra Dress - OrigamiTech :: Olive|||259|Dresses|7000233377987|21|0|0|0|6|15|2024-07-22||Love the length!|I’m 5’9” 150 lbs (ordered size 6) and love the length of this dress, feels professional and elegant. The linen is great for warm summer commutes to the office. The plaque of fabric inside the dress where the buttons stopped kept getting caught on my knees when I walked, which was annoying, so had a tailor tack it down along with taking in the bust a bit. Overall a good dress to pick up in sale
MMLaFleur|https://mmlafleur.com/products/cassandra-olive|Cassandra Dress - OrigamiTech :: Olive|||259|Dresses|7000233377987|21|0|0|0|6|15|2024-05-15||Narrow through the chest|High quality product, love the neckline and the ability to wear open or buttoned. However, it runs really small in the bust. Tried two different sizes, and still didn't fit, and the second size was too large in the waist/hips. If you are larger busted, not the item for you. But didn't want to ding it too hard since it is a lovely piece, just didn't fit me
MMLaFleur|https://mmlafleur.com/products/aniya-bluebell|Aniya Crop Jacket - Wool Twill :: Bluebell|||369|Jackets|8023714398403|8|0|0|0|3|5|2025-04-12||This is my second Aniya|This is my second Aniya because I’ve discovered the value of having a cropped jacket with great lines in my rotation, especially with dresses and high waisted pants. The measurements are a bit different than the first iteration and I’m pleasantly surprised that it still works just fine on my long-ish torso. The black/white crosshatch is a nice neutral that I can pair with navy or black. It’s that classic style that reminds me of (in a very good way) of my grandmother’s stylish outfits.
MMLaFleur|https://mmlafleur.com/products/aniya-bluebell|Aniya Crop Jacket - Wool Twill :: Bluebell|||369|Jackets|8023714398403|8|0|0|0|3|5|2025-04-09||Loved the color and the|Loved the color and the fabric. However, the shoulder pads made me look like a line backer. I returned it.
MMLaFleur|https://mmlafleur.com/products/aniya-bluebell|Aniya Crop Jacket - Wool Twill :: Bluebell|||369|Jackets|8023714398403|8|0|0|0|3|5|2025-04-04||Minor alterations needed as shoulders|Minor alterations needed as shoulders are too padded/wide and sleeves too long for petite frame but Bluebell color is gorgeous and length is great. Love the cloth buttons. Bought the pants to make a suit and it will be a great outfit for spring and summer.
MMLaFleur|https://mmlafleur.com/products/aniya-bluebell|Aniya Crop Jacket - Wool Twill :: Bluebell|||369|Jackets|8023714398403|8|0|0|0|3|5|2025-03-31||Gorgeous jacket! The color and|Gorgeous jacket! The color and craftsmanship are even better in person. It is true to size and exceptionally flattering.
MMLaFleur|https://mmlafleur.com/products/aniya-bluebell|Aniya Crop Jacket - Wool Twill :: Bluebell|||369|Jackets|8023714398403|8|0|0|0|3|5|2025-03-22||Needs a good steam and|Needs a good steam and the sleeves shortened, but otherwise beautiful color and good fit
MMLaFleur|https://mmlafleur.com/products/rina-bluebell|Rina Sculptural Pant - Washable Wool Twill :: Bluebell|||339|Suiting|8022044803267|7|0|0|0|2|5|2025-05-28||I love these pants. Combined|I love these pants. Combined with the Bluebell Rossi jacket, this is my new power suit. I get compliments every time I wear it. The pants are very long. I’m 5’ 7’’ and I had to have a good 3 to 4 inches hemmed. However, once I got them to the right length, they are perfect and this is the outfit I wear on the days I need the most confidence.
MMLaFleur|https://mmlafleur.com/products/rina-bluebell|Rina Sculptural Pant - Washable Wool Twill :: Bluebell|||339|Suiting|8022044803267|7|0|0|0|2|5|2025-05-03||Great fabric and color, and|"Great fabric and color, and the fit is really good too. They arrived excessively long, so I have to pay to get them hemmed, and I'm on the tall side (5' 6""), so that was a little disappointed. Note that these are really big and flowy, so if you don't like that look, don't buy them."
MMLaFleur|https://mmlafleur.com/products/rina-bluebell|Rina Sculptural Pant - Washable Wool Twill :: Bluebell|||339|Suiting|8022044803267|7|0|0|0|2|5|2025-04-24||These are beautiful but they|"These are beautiful but they run small to MM sizing. I have 2 pairs of the Bia pants in size 4 and wear them very regularly and I also have the Milo jeans in size 4 (though I sometimes wish I had sized those up to a 6 for a bit looser fit). These I ordered up to a 6 and they were way too small. I returned for an 8 and they fit nicely now . So they are beautiful but run 2 sizes small. I also had to size up to an 8 in the matching Moreland Travel jacket and I am actually usually smaller on top than bottom. Always a Small or 2-4 in tops. It is great to have pants like the Bia and these in longer inseams though. These are just perfect for me at 5'9"" and 138 lbs."
MMLaFleur|https://mmlafleur.com/products/rina-bluebell|Rina Sculptural Pant - Washable Wool Twill :: Bluebell|||339|Suiting|8022044803267|7|0|0|0|2|5|2025-04-22||Truly wash and wear (after drying)|"These trousers have a great style. The fabric hangs nicely and they are truly wash and wear. My skepticism turned to belief. Like all MM LaFleur clothes, the quality is high and the fabric lovely. I'm going to travel in these without worrying about wrinkles and washing.
The length is slightly long for my frame, so great for those gals with longer legs. We can always hem pants, but it is really hard to make them longer! The 8 is a perfect fit for my usually size 8 body."
MMLaFleur|https://mmlafleur.com/products/rina-bluebell|Rina Sculptural Pant - Washable Wool Twill :: Bluebell|||339|Suiting|8022044803267|7|0|0|0|2|5|2025-04-21||Great & lightweight!|Great & lightweight!
MMLaFleur|https://mmlafleur.com/products/bronny-black-white|Bronny Cummerbund Trouser - Porto Weave :: Black/White|||199|Pants|8022044639427|1|0|0|0|1|0|2025-03-25||Fantastic style, but definitely order|Fantastic style, but definitely order a size (or two!) up.
MMLaFleur|https://mmlafleur.com/products/emery-black-white|Emery Safari Blazer - Porto Weave :: Black/White|||299|Jackets|8022044868803|2|0|0|0|0|2|2025-04-30||Love it for travel!|I always seem to need a jacket to fly and this jacket was SO versatile. It looked great with black and gray slacks as well as my Filomina blouse in white!!
